Auts2	Zbtb16	113.35946009119566
Myt1l	Zbtb16	90.37697087164877
Zbtb16	Mast4	80.99679540208773
Zbtb16	Dab1	67.06153505571525
Zbtb16	Slc24a2	66.54353298655329
Zbtb16	Sik3	65.42583629652431
Zbtb16	Pakap	64.9556145727147
Zbtb16	2010300C02Rik	61.7251734110349
Zbtb16	Nkain2	61.17184523055754
Zbtb16	Zmat4	58.617545320221616
Zbtb16	Cdc37l1	53.95143981032137
Zbtb16	Egfem1	53.14037421775409
Zbtb16	Pip5k1b	52.81325970851619
Zbtb16	Cdc42bpa	52.4445538637722
Zbtb16	Edil3	50.62180272148262
Zbtb16	Agap1	49.61543870736549
Zbtb16	Fat3	47.30272608794656
Zbtb16	Mast3	47.024109093461405
Zbtb16	Epha10	46.11178798894126
Zbtb16	Slc44a1	45.459451488763854
Zbtb16	Tmod2	44.47615913301747
Zbtb16	Nbea	44.39727892915043
Mllt3	Zbtb16	43.398033135935854
Zbtb16	Plcl1	43.09451350083665
Zbtb16	Kctd16	42.90223969950025
Zbtb16	Tspan5	40.134929266879425
Zbtb16	Adarb2	39.80153757998175
Zbtb16	Kcnd2	39.49598052023824
Zbtb16	Wipf3	39.314102894949116
Zbtb16	Klf13	39.10491609176301
Zbtb16	Lrp1b	38.91220116953445
Zbtb16	Auts2	38.56863418773852
Zbtb16	Bcl11b	37.287603223738465
Zbtb16	Prkca	37.21101830948546
Zbtb16	Grin2a	36.76617214068904
Zbtb16	Hectd2	36.64943346106237
Zbtb16	Nr3c2	36.64831423525218
Zbtb16	Map7	36.49093222770219
Zbtb16	Cttnbp2	36.41681435954387
Zbtb16	Npas3	35.83064122917217
Zbtb16	Igsf11	35.555195584224165
Rbfox2	Zbtb16	35.31655403441139
Zbtb16	Phlpp1	35.09647078538514
Jmjd1c	Zbtb16	35.05383088226295
Zbtb16	Ppp1r16b	34.38758574520331
Zbtb16	Pard3	34.32515903703686
Zbtb16	St6galnac3	34.18637571779254
Zbtb16	Kcnip4	33.282330399202586
Zbtb16	Slain1	32.82585842562833
Zbtb16	Sez6l2	32.74269006204358
Nfib	Zbtb16	32.63457494272278
Aff3	Zbtb16	32.52729598128303
Zbtb16	Nedd4l	32.491708542077205
Zbtb16	Sorl1	32.03335522320649
Zbtb16	Prickle2	31.395669095720567
Zbtb16	Kalrn	30.73229102368888
Zbtb16	Sidt1	30.56722384199016
Zbtb16	Lingo2	30.556794764683254
Zbtb16	Ahcyl2	30.52949930616895
Zbtb16	Gm34583	30.444086170906033
Zbtb16	Pex5l	30.27402220200721
Zbtb16	Otud7b	29.83752983777493
Zbtb16	Gm20754	29.71499137323378
Zbtb16	Il33	29.61437361787526
Zbtb16	Tmeff1	29.32667759177033
Zbtb16	Mapt	29.222775716074775
Zbtb16	Slc2a13	29.187114837466943
Zbtb16	Il1rap	29.127334913525313
Zbtb16	Adcy1	28.92780714356372
Zbtb16	Sorcs3	28.494587094737312
Zbtb16	Dscaml1	28.17680934084819
Zbtb16	Ppm1e	27.994952716470603
Zbtb16	Ntrk2	27.899948793953236
Zbtb16	Mbnl2	27.891345014317785
Hnrnpu	Zbtb16	27.771371258056117
Zbtb16	Prr5l	27.716466217096496
Runx2	Zbtb16	27.704893405616968
Zbtb16	Cdh8	27.70273626036407
Zbtb16	Dgki	27.38052716684653
Zbtb16	Pdzrn3	27.349105480473078
Ncoa1	Zbtb16	27.16089874299167
Zbtb16	Efnb3	26.888604986239365
Zbtb16	Tmtc1	26.861574243119083
Zbtb16	Vmp1	26.841819326243396
Zbtb16	Zfp804a	26.70611536048287
Zbtb16	Homer2	26.436440007164897
Zbtb16	Sik2	26.353987382637403
Zbtb16	Lrrn1	26.264950087474098
Zbtb16	Dock10	26.159577638556218
Zbtb16	D7Ertd443e	26.134561172430004
Bcl11a	Zbtb16	25.9704840023305
Zbtb16	Apba1	25.92498017385419
Zbtb16	Tulp4	25.765452565446573
Zbtb16	Pde4a	25.51377410804271
Foxp1	Zbtb16	25.333857822644642
Rfx3	Zbtb16	25.323606699857564
Zbtb16	Arhgef3	25.31857488322246
Zbtb16	Adipor2	25.28280289666713
Zbtb16	Nbas	24.8758361795181
Zbtb16	Dclk1	24.829614076382757
Zbtb16	Trim2	24.8233780866259
Zbtb16	Rasal2	24.350001854488724
Zbtb16	Maml3	24.171612511045865
Zbtb16	Slit3	24.15659433864548
Zbtb16	Arpc2	24.13450309068648
Zbtb16	Prickle1	23.88634294763884
Zbtb16	Jph1	23.608474765513115
Zbtb16	Arhgap23	23.40249386183774
Zbtb16	E130308A19Rik	23.352011066958195
Zbtb16	4930578G10Rik	23.01061994349007
Zbtb16	Hecw2	22.99765283167441
Zbtb16	Rapgef5	22.90218719436454
Zbtb16	Dixdc1	22.79747283921729
Zbtb16	Plekha5	22.700182851578674
Zbtb16	Stox2	22.65371775284171
Zbtb16	Usp54	22.65210212962369
Zbtb16	Fkbp5	22.547446963078286
Zbtb16	Itsn2	22.536464611133677
Zbtb16	Cnih3	22.472487285115246
Zbtb16	Cacna2d1	22.339851931606415
Zbtb16	R3hdm1	22.26529819914243
Zbtb16	Anln	21.785823712276134
Zbtb16	Mlip	21.660623980022066
Zbtb16	Inpp5f	21.52893158821165
Zbtb16	Galnt17	21.52258914602579
Zbtb16	Egfr	21.386902674353678
Zbtb16	Slc24a4	21.384267161378062
Zbtb16	Kif21a	21.326506130770465
Zbtb16	Ube2d1	21.321910105333913
Zbtb16	Pip4k2a	21.174428769658817
Zbtb16	Frmd5	21.03345499025717
Zbtb16	Fstl4	20.979771295562376
Zbtb16	Nfix	20.92156813738118
Zbtb16	Gm42418	20.913484263027225
Zbtb16	Slc44a5	20.77082094128294
Zbtb16	Cbfb	20.694312822310877
Zbtb16	Ppp3ca	20.685721425938368
Zbtb16	Ptprk	20.51843687735895
Zbtb16	Setbp1	20.47714037128904
Zbtb16	Gfod1	20.441524833852263
Zbtb16	Lpp	20.35226791865567
Zbtb16	Grm3	20.112486995262167
Zbtb16	Aplp1	20.058593889311574
Zbtb16	Ankrd45	20.048122160027027
Zbtb16	Cdh18	19.874824844485165
Zbtb16	Sorcs1	19.825955859063846
Zbtb16	Daam2	19.78083169366854
Zbtb16	Kcnj6	19.72377253208655
Zbtb16	Cap2	19.70301532141332
Zbtb16	Mamld1	19.647002757172288
Zbtb16	St18	19.627879786004634
Zbtb16	Kcng2	19.612762393356498
Zbtb16	Ank3	19.60765949073456
Zbtb16	Zfp536	19.545822799019785
Zbtb16	Dlg1	19.5434808948665
Zbtb16	Tcf4	19.48206090906426
Zbtb16	Zfp365	19.446749309434907
Zbtb16	Pde10a	19.36647489392712
Zbtb16	Rab40c	19.298754609849208
Zbtb16	Bcl6	19.26974499018731
Zbtb16	Elmod1	19.06503130721076
Zbtb16	Rab31	19.037681145241326
Zbtb16	Tacc1	18.771976081655307
Zbtb16	Cdc40	18.70806976150223
Zbtb16	Dgkh	18.655510450133967
Zbtb16	Smad3	18.649123309003773
Zbtb16	Limch1	18.461786420821852
Zbtb16	Cacna1h	18.39563013355038
Zbtb16	Zfp516	18.352804068600857
Stag1	Zbtb16	18.267971487952785
Zbtb16	Kctd3	18.25723243230058
Zbtb16	Gm17167	18.216795289195808
Zbtb16	Hivep2	18.21587216671055
Zbtb16	Vip	18.198120994866645
Zbtb16	Tmem117	18.12028573846092
Zbtb16	Pgbd5	18.055069012796928
Zbtb16	Fnbp1	18.009276712721608
Zbtb16	Prmt8	17.978895970843688
Zbtb16	Bcl2l1	17.97842390797888
Zbtb16	Mtmr2	17.93838243145015
Zbtb16	Dapk1	17.886616241519643
Zbtb16	Col11a1	17.83527435020436
Zbtb16	Prkce	17.823686307071064
Zbtb16	Ncam1	17.811967634195124
Zbtb16	Actn4	17.79991510301965
Zbtb16	Trank1	17.781448260911862
Zbtb16	Nr4a1	17.653976760088153
Zbtb16	Pde4b	17.589484896565946
Zbtb16	Rasgrf1	17.542505031200644
Zbtb16	F730043M19Rik	17.52992326105985
Bcl11b	Zbtb16	17.505759378402807
Zbtb16	Hectd2os	17.405909024868368
Hivep3	Zbtb16	17.38176620002811
Zbtb16	Gm42756	17.37854394949879
Zbtb16	Nell2	17.316804510547435
Zbtb16	Slc24a3	17.254494760731404
Zbtb16	Foxp1	17.18247340296116
Zbtb16	Gpd1	17.173037880531915
Zbtb16	Klf9	17.077534863577544
Zbtb16	Ssh2	17.065430535554757
Zbtb16	Tafa2	16.95061798447291
Zbtb16	Sept7	16.84349722212458
Zbtb16	Neat1	16.833719303898416
Zbtb16	Tmem132b	16.730513807962303
Zbtb16	Herc3	16.705870441788132
Zbtb16	Ccsap	16.687840310243523
Zbtb16	Cyth1	16.675752474646167
Zbtb16	Fgf13	16.585515840990823
Zbtb16	Baz2b	16.548340135460176
Zbtb16	4930419G24Rik	16.526647444865663
Zbtb16	App	16.44785407660153
Zbtb16	Hs3st1	16.427868340107054
Zbtb16	Gm43670	16.370442291673566
Zbtb16	Trim9	16.331491406444883
Zbtb16	Pstpip2	16.331413618863916
Zbtb16	Syne1	16.25771562758439
Zbtb16	Npy1r	16.180961930090337
Zbtb16	Arhgef10	16.169448796273976
Zbtb16	Magi2	16.129263458533572
Zbtb16	Tmem151a	16.088299192829666
Zbtb16	Atp8a1	15.992861557865348
Zbtb16	Ksr1	15.95697144465779
Zbtb16	Trps1	15.945743637199818
Nr4a1	Zbtb16	15.927471639728822
Zbtb16	Itga8	15.91671449537592
Zbtb16	Tle1	15.88013280704873
Zbtb16	Gng2	15.756079956389812
Zbtb16	Slc25a13	15.592363565579742
Zbtb16	Jam3	15.564355833458023
Zbtb16	Sv2c	15.5506215355737
Zbtb16	Add2	15.492062425828662
Zbtb16	Hdac9	15.463946565452119
Zbtb16	Runx2	15.395964142100938
Zbtb16	Grb14	15.357547909743312
Zbtb16	Tmcc2	15.339246144134025
Zbtb16	Gng7	15.29216119605472
Zbtb16	4833422C13Rik	15.284870100007943
