"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"1",0.000196239467179873,1.75919185641333,1,0,1
"2",0.00333933855112131,1.52844413598972,0.75,0,1
"3",0.00333933855112131,1.50698251219107,0.75,0,1
"4",0.00333933855112131,1.49819694168371,0.75,0,1
"5",0.00333933855112131,1.42065531231887,0.75,0,1
"6",0.00584086466880508,1.47412886829385,1,0.1,1
"7",0.00584959463360232,1.54576553316841,1,0.1,1
"8",0.0156906459635004,1.64281740139498,1,0.2,1
"9",0.0275195317069358,1.64850394805858,0.5,0,1
"10",0.0275195317069358,1.46691055348101,0.5,0,1
"11",0.0275195317069358,1.44843580668214,0.5,0,1
"12",0.0275195317069358,1.43024515960968,0.5,0,1
"13",0.0597785004134264,1.39435638752479,0.75,0.1,1
"14",0.0624899833812642,1.46919547830834,0.75,0.1,1
"15",0.0650815747739553,1.48280701116744,0.75,0.1,1
"16",0.165497922272813,1.52853411425372,0.25,0,1
"17",0.165497922272813,1.52853411425372,0.25,0,1
"18",0.165497922272813,1.52393112559712,0.25,0,1
"19",0.201585048587427,1.51825142882555,0.75,0.3,1
"20",0.348464132468162,1.48475825262124,0.5,0.2,1
"21",0.00486105906998364,-1.89697443156416,0,0.8,1
"22",0.0129609993844497,-1.44584877299117,0,0.7,1
"23",0.0129609993844497,-1.50109090437351,0,0.7,1
"24",0.0129609993844497,-1.54383442715826,0,0.7,1
"25",0.0289898075769732,-1.5275088669465,0,0.6,1
"26",0.0289898075769733,-1.47801253095119,0,0.6,1
"27",0.0289898075769733,-1.55861441483604,0,0.6,1
"28",0.0289898075769734,-1.42662372334379,0,0.6,1
"29",0.0289898075769734,-1.42026813343022,0,0.6,1
"30",0.0433949397313405,-1.55533020387729,0.25,0.9,1
"31",0.0578408580109321,-1.60166000535173,0,0.5,1
"32",0.0578408580109323,-1.53472601393229,0,0.5,1
"33",0.0578408580109323,-1.54307245127255,0,0.5,1
"34",0.0578408580109324,-1.53728878445357,0,0.5,1
"35",0.106755889415606,-1.42195710960914,0,0.4,1
"36",0.106755889415607,-1.49536033496051,0,0.4,1
"37",0.156542526296215,-1.71056336536184,0.25,0.7,1
"38",0.23308028991171,-1.3778327347884,0.25,0.7,1
"39",0.242226781126687,-1.3719580138877,0.25,0.7,1
"40",0.317528678305954,-1.39960514715302,0,0.2,1
