"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm16175",1.72515495920638e-06,0.0598394537261824,0.006,0,0.0548426761531708
"Kcnma1",1.74479636460846e-06,0.193126431233162,0.127,0.089,0.055467076430903
"Tyrobp",1.88497521037487e-06,0.105781363451159,0.017,0.005,0.059923361937817
"Ubb",1.97259056328867e-06,-0.156505139260156,0.294,0.338,0.0627086540069468
"Lrp1b",1.98634966974268e-06,0.0595021697945186,0.922,0.926,0.0631460560011198
"Dcaf17",2.01214110904167e-06,0.0892441437876784,0.117,0.09,0.0639659658564347
"Rc3h1",2.22617441238372e-06,-0.0336060377923713,0.126,0.117,0.0707700845696784
"Rasal2",2.37524016835497e-06,-0.190901082896189,0.164,0.204,0.0755088849520045
"Tmem178b",2.86900008465807e-06,-0.108446896968186,0.553,0.576,0.09120551269128
"Bfsp2",2.8978246254446e-06,-0.179712696905118,0.107,0.13,0.0921218448428838
"Neat1",2.98186053163029e-06,0.142473567372043,0.671,0.637,0.094793346300527
"Wscd1",3.02836303507778e-06,0.0795383081399154,0.153,0.124,0.0962716608851227
"Hip1",3.26324676756722e-06,-0.1438126056913,0.216,0.24,0.103738614740962
"Tmod1",3.41951268352298e-06,0.0942335026515262,0.184,0.15,0.108706308209196
"Map7d2",3.49137103262631e-06,0.12904596838743,0.165,0.128,0.11099068512719
"Tulp4",3.50810101413868e-06,0.163712901259833,0.423,0.364,0.111522531239469
"Rbm28",3.53073552474708e-06,-0.193882228769566,0.085,0.113,0.11224208233171
"AC149090.1",3.58841698086621e-06,-0.0687757011396496,0.114,0.114,0.114075775821737
"Tafa5",3.99111647727795e-06,0.137153441314636,0.238,0.193,0.126877592812666
"Ptpra",4.19224777238272e-06,-0.0559349009604251,0.21,0.207,0.133271556684047
"Eml5",4.4755962274291e-06,-0.166143832135954,0.103,0.125,0.142279204069971
"Dpysl2",4.75414164282931e-06,-0.139457756677522,0.335,0.384,0.151134162825544
"Clock",4.93115622843943e-06,0.121032613641856,0.174,0.138,0.156761456502089
"A230001M10Rik",5.33846377437402e-06,-0.137137681765719,0.332,0.382,0.16970976338735
"Gnb4",5.36425164001702e-06,0.0777374305828241,0.051,0.033,0.170529559636141
"Ankub1",6.01807588777341e-06,-0.154885966882038,0.156,0.185,0.191314632472317
"Otud7a",6.14141322322054e-06,0.145527237844481,0.498,0.442,0.195235526366181
"Traf3ip2",6.7753743500535e-06,-0.0404321990695439,0.048,0.042,0.215389150588201
"Tecpr2",6.87536965700665e-06,0.0275422619946112,0.101,0.083,0.218568001396241
"Sox8",6.924849831935e-06,0.120323003685647,0.16,0.126,0.220140976157214
"Afdn",7.30231420163871e-06,-0.0145298623194643,0.138,0.128,0.232140568470095
"Cela1",7.94147844406209e-06,0.0886971833724905,0.016,0.005,0.252459599736734
"Prpf4b",8.05556512131169e-06,-0.153385932769994,0.216,0.265,0.256086415206499
"Sgk2",8.18218867397546e-06,0.106862775527338,0.073,0.05,0.26011177794568
"Sympk",8.48504898736216e-06,0.0652868312766773,0.085,0.065,0.269739707308243
"Man1a",9.66151191631107e-06,0.2197249592371,0.097,0.065,0.307139463819529
"Dusp11",9.8117396428474e-06,-0.171267176431476,0.1,0.138,0.311915203246119
"Apoe",9.94231027395281e-06,0.143345815363663,0.496,0.438,0.31606604360896
"Hsp90aa1",1.15692744000317e-05,-0.1713450186134,0.121,0.16,0.367787233177007
"Rasal1",1.21286009297854e-05,0.111607243206256,0.067,0.045,0.385568223557877
"Cdh19",1.21766541405947e-05,0.163352768808017,0.323,0.269,0.387095835129505
"Hsp90b1",1.25200981409588e-05,-0.180558486117073,0.089,0.122,0.398013919901081
"Snrnp70",1.3230204522132e-05,-0.134509297594658,0.342,0.39,0.420588201758575
"Pros1",1.41694275709074e-05,0.10472643698526,0.022,0.008,0.450446102479146
"Gm20388",1.45549429901452e-05,-0.11160348110333,0.543,0.578,0.462701637656715
"Rchy1",1.45930580278503e-05,0.0679491951748479,0.107,0.086,0.46391331470536
"Piezo2",1.51797096196082e-05,0.0937024008188968,0.009,0.001,0.482562968807344
"Khdrbs1",1.57895052397782e-05,0.0528202897845376,0.115,0.095,0.501948371572549
"Slc1a3",1.61193655562377e-05,0.138462634062306,0.113,0.083,0.512434631032797
"Ncoa3",1.61591897300737e-05,-0.175849262482207,0.091,0.116,0.513700641519043
"Aco2",1.71069479236297e-05,0.0762561465600954,0.097,0.075,0.543829874492189
"Ahsa1",1.84688200749534e-05,-0.17816183706295,0.046,0.068,0.587123790182769
"Shroom2",1.87518338234962e-05,0.00496365893875916,0.095,0.082,0.596120797248945
"Pi4ka",1.92451828627477e-05,-0.0367354699666262,0.124,0.117,0.611804363206749
"Fam214a",1.9444209467828e-05,0.118864006067633,0.124,0.094,0.618131418982253
"Ube2d2a",1.94704685211769e-05,0.0952877317279627,0.097,0.072,0.618966194288213
"H2-D1",1.97841106026214e-05,0.117023275222197,0.024,0.01,0.628936876057335
"Gria2",1.98376273636009e-05,-0.117505222033153,0.253,0.273,0.630638173888872
"Nup35",2.0133116894822e-05,0.128245656144749,0.065,0.042,0.64003178608639
"Grik4",2.07897208875763e-05,0.0169816543479002,0.068,0.055,0.660905227016052
"Capn5",2.09577535206573e-05,0.0942354638363942,0.047,0.029,0.666246984421696
"Sar1b",2.15442562803767e-05,-0.145265573234062,0.07,0.085,0.684891907153175
"Calm2",2.1602533146891e-05,-0.0999923082919905,0.46,0.489,0.686744528739665
"Bach2",2.16579583858202e-05,-0.133022024557156,0.177,0.222,0.688506497085225
"Gm9645",2.16606304534626e-05,-0.191509349162162,0.063,0.091,0.688591442115577
"Cuedc2",2.16874409151834e-05,-0.0309192807252712,0.06,0.054,0.68944374669368
"Atg3",2.19551398797106e-05,-0.0223871510065448,0.087,0.079,0.697953896776001
"Rtkn2",2.23049225291437e-05,0.102630519302228,0.099,0.074,0.709073487201477
"2210408I21Rik",2.24189163355703e-05,0.155997821279559,0.133,0.1,0.71269735030778
"Golga5",2.25620673449311e-05,0.0757655208949737,0.055,0.037,0.717248120895359
"Gm11659",2.30891819219315e-05,-0.152908637257588,0.169,0.198,0.734005093298201
"Rassf8",2.32503875328079e-05,-0.0856926078070699,0.144,0.148,0.739129819667963
"Sulf2",2.38315268138465e-05,0.04441068554463,0.157,0.135,0.757604237412182
"Stmn4",2.40336332812275e-05,0.0368299283503963,0.234,0.208,0.764029202010223
"Ddx46",2.56126539665977e-05,-0.159126584909778,0.089,0.109,0.814226269598141
"Arnt",2.59062210190877e-05,0.0346159460552431,0.128,0.11,0.823558766196797
"Pspc1",2.5989985533395e-05,-0.0330969597153794,0.1,0.094,0.826221640106628
"Cfl2",2.61090401033831e-05,0.0527371330220838,0.189,0.163,0.83000638488655
"Srsf10",2.72942997192386e-05,0.0625311712246707,0.082,0.063,0.867685788074595
"Gramd1b",2.7422226956023e-05,-0.169784937404448,0.08,0.113,0.871752594931972
"Serpina3n",2.74570665105307e-05,0.0959960131855908,0.014,0.004,0.872860144369771
"St13",2.78230259003635e-05,-0.181315960185887,0.087,0.115,0.884493993372555
"Lrp11",2.86514997089988e-05,-0.156627170592885,0.025,0.041,0.910831175749071
"Pibf1",2.92355007608339e-05,-0.0408238075942758,0.149,0.144,0.929396569186909
"Strn",3.02897229939765e-05,0.153239636324436,0.126,0.093,0.962910293978514
"Lyz2",3.13094268022507e-05,0.0829510505635767,0.01,0.002,0.99532667804355
"Lamp2",3.20955784830446e-05,-0.0589011902489223,0.134,0.133,1
"Gm11149",3.35116875856114e-05,-0.140893450850651,0.285,0.328,1
"Cst3",3.46933762408254e-05,0.131094669622013,0.486,0.43,1
"Pou3f1",3.51074350289886e-05,0.037214744711738,0.087,0.072,1
