"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Nsrp1",0.704316328835649,0.0120478296519066,0.094,0.092,1
"Bloc1s2-ps",0.704371334760565,-0.0013908146400667,0.001,0.001,1
"Podnl1",0.704445037755526,-0.000541397055180495,0.001,0.001,1
"R3hcc1",0.704478413791566,-0.00256201670766558,0.013,0.014,1
"Gm9910",0.704758398800093,-0.00105242658944582,0.002,0.003,1
"Micall2",0.70501030273152,0.000108663826106906,0.001,0.001,1
"E2f1",0.705011295934517,0.000396751086720749,0.01,0.01,1
"Zp4-ps",0.705101671569453,0.00085411304816283,0.001,0,1
"Gm49907",0.705106033037681,-0.00214630907933042,0.028,0.028,1
"4933428P19Rik",0.705171289372329,-0.00101815816004661,0.001,0.002,1
"Uts2b",0.705198641431025,1.15758390617712e-05,0.002,0.001,1
"4930455G09Rik",0.705685433958384,-0.000952170462029379,0.001,0.002,1
"Cyp11a1",0.705698256196809,0.00343515214658428,0.023,0.022,1
"Pmaip1",0.705731558335041,0.00103402269736429,0.001,0.001,1
"Vmn2r78",0.705786677381877,-0.000345320552709093,0.001,0,1
"Gm42423",0.70594673921072,-0.000428977031673242,0.001,0.001,1
"Gpr132",0.705973057550314,0.00126225891952804,0.001,0.001,1
"Akr1b3",0.705999680198752,-0.00366335678620858,0.084,0.086,1
"Lsr",0.706113538099071,-0.00223550139644692,0.014,0.016,1
"Gm24787",0.706260727643743,-0.00074996094178895,0.001,0.001,1
"Gm47646",0.706363639361929,-0.0026754722756741,0.005,0.006,1
"Gm45184",0.706745666656483,-0.00104569303899503,0.001,0.001,1
"Lax1",0.706935355294994,-8.08777360068128e-06,0.001,0.001,1
"Itgal",0.707036244715942,-0.00149255448432722,0.002,0.002,1
"Gdf9",0.707171828399924,0.00194798151253322,0.007,0.006,1
"Gtf2e1",0.707230281429277,-0.000371382675025539,0.092,0.091,1
"Spta1",0.707533098226894,-0.000524666691453051,0.001,0.001,1
"Dupd1",0.707832123122068,-0.000310950133887042,0.003,0.002,1
"Tigd5",0.70787356510418,0.00200599763231001,0.005,0.004,1
"4930519H02Rik",0.707918978884345,0.000632993858760828,0.001,0.001,1
"Arhgap19",0.70806449336669,-0.000759301872766819,0.007,0.007,1
"Gm43412",0.708418743941614,0.000430791455219727,0.001,0.001,1
"Fkbp11",0.708490366119537,0.00161203188857336,0.003,0.002,1
"Spc24",0.708510791703411,0.00163069188670101,0.005,0.004,1
"Gm6510",0.708568202690423,-0.000902319797641822,0,0.001,1
"Sod3",0.708581848778419,-0.00105770133056648,0.001,0.001,1
"Slc15a1",0.708616024735144,0.00096883546832289,0.001,0.001,1
