"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Myh6",0.908958768476433,0.00175354660351663,0.004,0.005,1
"Ighmbp2",0.909025992515355,0.00800910295165362,0.053,0.051,1
"Scnn1a",0.909059647155114,-0.00246180598928176,0.004,0.005,1
"Gm15812",0.909071582700233,-0.000959299214200228,0.004,0.005,1
"Gm47595",0.909103888493624,-0.00110629202473119,0.003,0.003,1
"Paqr8",0.909119237338305,-0.00240636030840449,0.068,0.071,1
"Gm9387",0.909141014897969,-0.00166855708066252,0.001,0.001,1
"Klrg1",0.909253152183313,-0.000414033096924465,0.001,0.001,1
"Casp12",0.909306521126606,-0.00194918317839451,0.002,0.002,1
"Gm26886",0.909340903546948,0.00248379012837173,0.002,0.002,1
"Gm16253",0.909344800053355,-0.00336021659770932,0.005,0.006,1
"Gm49435",0.90944087245607,0.00219315570916293,0.003,0.003,1
"Rac1",0.909456664797105,0.0148504167957507,0.146,0.143,1
"Gm11521",0.909548283690924,-0.00163183194625875,0.003,0.004,1
"Nrm",0.909558880532213,-0.000452298075277247,0.004,0.004,1
"Zfp280b",0.909606901111389,-0.00347363483785718,0.056,0.059,1
"Gm14403",0.909657718460581,0.00666179020405332,0.02,0.02,1
"Fgf23",0.909693624524802,0.00318914018484698,0.006,0.005,1
"Gm11273",0.909693926841324,0.00122024756417597,0.023,0.023,1
"Crlf2",0.909764724069766,0.0114611262602258,0.049,0.047,1
"Myo5b",0.909833000994605,-0.00497238323301008,0.227,0.226,1
"Oc90",0.909964704745678,0.00201886486481953,0.004,0.003,1
"Rp2",0.910011375324371,0.0129558996596654,0.058,0.055,1
"B3galt6",0.910014878691422,-0.00715399050855286,0.022,0.023,1
"Mir703",0.910041494195198,0.00456477068772,0.001,0.001,1
"Uhrf1",0.910045240484494,-0.000936789114187295,0.002,0.002,1
"Syt10",0.910065603101729,0.00821729388252011,0.021,0.019,1
"Gm32511",0.910083848412955,-0.000739361136330831,0.001,0.001,1
"A330023F24Rik",0.910091679637767,-0.00464217933290345,0.617,0.624,1
"Samsn1",0.910138515792537,-0.00194347420571205,0.011,0.012,1
"Pcdh1",0.910178142300709,-0.000998595234286137,0.069,0.068,1
"Gm43311",0.910181026699138,-0.00215895488981946,0.004,0.004,1
"Galnt10",0.910193948710709,-0.00447919868737573,0.146,0.149,1
"Gm43653",0.91021854504475,-0.00205299041665555,0.002,0.002,1
"Gm17180",0.91022751462648,-0.00287184131424349,0.003,0.003,1
"Mnd1",0.910231780971407,0.00127068195141867,0.007,0.006,1
"Lrrc46",0.910281481282891,0.00210152955059518,0.001,0.001,1
"Gm26937",0.91029656448409,-0.00126754969390821,0.003,0.004,1
"Exosc5",0.910398771502111,0.00646741371510746,0.033,0.031,1
"Rcvrn",0.910424942796,0.00630723077315718,0.011,0.01,1
"Ddx24",0.910499041365801,0.017046676693785,0.491,0.484,1
"Cggbp1",0.910529954241992,0.00474014657277616,0.062,0.061,1
"Rbpjl",0.910543769395082,-0.000449897108607406,0.001,0.001,1
"Smpd3",0.910681477447819,0.0165465785592189,0.213,0.21,1
"Slc22a22",0.910748640455127,0.00264672604403061,0.006,0.006,1
"Mob2",0.910859276004469,0.00610852031578044,0.12,0.116,1
"Gm14858",0.911044974982451,0.00390626610367945,0.172,0.176,1
"Rab39",0.911057923048259,-0.00157117811814217,0.014,0.014,1
"Snta1",0.911071673895591,0.00505222430094504,0.218,0.213,1
"Steap3",0.911093248482357,-0.00139056589767519,0.003,0.004,1
"Nkx2-2",0.911101593376776,0.00231700298938096,0.004,0.004,1
"Dcbld1",0.911105074057858,-0.00633293573232499,0.062,0.064,1
"Ube3c",0.911113884919582,6.03777664177629e-05,0.478,0.485,1
"Cpa6",0.911144013209763,-0.00200101941040026,0.024,0.026,1
"Gm31577",0.911383445915579,-0.000261959494080238,0.001,0.001,1
"Coa3",0.911516197884248,-0.00563778485007319,0.086,0.089,1
"Zfp68",0.911531056025561,0.018817323630244,0.1,0.097,1
"Gm44684",0.911532680514042,-0.00200757674221144,0.005,0.005,1
"Serinc4",0.911594279981795,0.000835259718039015,0.011,0.012,1
"Gm17081",0.911833804440712,0.000111178256407119,0.001,0.001,1
"Gm18014",0.911919056089759,-0.00156127415782573,0.004,0.005,1
"Tmem260",0.911926311032736,-0.000710628301778593,0.196,0.198,1
"Ppp1r3d",0.911960398259872,0.00137507821130203,0.007,0.006,1
"Hrh1",0.911984879862481,0.00592731955369649,0.026,0.028,1
"Gm36879",0.912131198771349,-0.0012894152670284,0.003,0.004,1
"Nras",0.912145026186043,0.000496116476748798,0.079,0.079,1
"Dnah10",0.912183929476431,-0.00207642851507487,0.003,0.004,1
"Ddx11",0.91219562486037,-0.000539102810160496,0.005,0.006,1
"Cyp2j15-ps",0.912241619215855,0.00167074408015411,0.001,0.001,1
"Cacna2d4",0.912285126490266,0.00621381175207523,0.029,0.028,1
"Gm35501",0.912318212732114,-0.000744301948335191,0.033,0.033,1
"Sema3c",0.91240457003113,-0.00844209809176066,0.14,0.144,1
"Myo3b",0.912450735082298,-0.0110948882389784,0.104,0.107,1
"Tal2",0.912475707825687,5.0904223642016e-05,0.001,0.001,1
"Rpp21",0.912532465927684,0.0147026203843677,0.154,0.151,1
"4933407K13Rik",0.912547065154381,0.000303963809156496,0.043,0.041,1
"Zfp513",0.912588434180557,-0.0032689943386897,0.037,0.036,1
"Gm5914",0.912627262620332,-0.00319452223631238,0.01,0.012,1
"Gm28710",0.912658627072027,0.00122321347610977,0.001,0.002,1
"Adgb",0.912707966753173,0.00580732362937876,0.017,0.015,1
"Rps6",0.912729327118225,0.00214833955176005,0.014,0.012,1
"Nbeal2",0.912878773822159,-0.00345155235165119,0.009,0.01,1
"Rpl26",0.912920922812504,-0.00125215146978627,0.062,0.06,1
"Rbm4b",0.912936377692676,-0.00348008647556386,0.449,0.451,1
"C77080",0.912971848119563,-0.00143858333772653,0.024,0.023,1
"Sv2b",0.913007666879399,-0.000623616284754991,0.058,0.055,1
"Irs2",0.913026737434451,0.00901828141102201,0.068,0.068,1
"Gm20683",0.913048325972405,0.00261044724843967,0.001,0.001,1
"Vamp7-ps",0.913076085029048,0.00177305376636289,0.001,0.001,1
"Gm4189",0.913086329330194,0.00255884346826919,0.005,0.006,1
"Cip2a",0.913130905155667,-0.00266153985677799,0.004,0.005,1
"Gm50430",0.913146448535991,-0.000171840633605612,0.001,0.001,1
"Gm13833",0.913151860023885,0.000356653714504824,0.004,0.003,1
"Gm37980",0.913186363313767,-0.00300858435953923,0.007,0.007,1
"Gm46392",0.913199429955796,0.00426471831011584,0.006,0.006,1
"Dcun1d4",0.913217716820641,0.015185652357058,0.147,0.143,1
"Afap1l1",0.913221821642222,0.00500391432151747,0.011,0.01,1
"Tekt3",0.913243619963317,0.00243149730193631,0.004,0.004,1
"Cyp4v3",0.913277321847211,0.00256387561417891,0.004,0.004,1
"Gm36787",0.913331718136252,0.00190758004138099,0.002,0.002,1
"Nisch",0.913347259445853,-0.00809824922471536,0.345,0.346,1
"Gm38383",0.913504808351124,0.00160550561642393,0.001,0.001,1
"Sap18b",0.913535756829666,-0.00350674009875417,0.017,0.019,1
"Smyd5",0.913573595642236,0.00691378980771909,0.098,0.095,1
"Fam129b",0.913619286527968,-0.00189484234593704,0.044,0.044,1
"Spryd3",0.913720993679382,-0.00195521600375481,0.091,0.094,1
"Gm48768",0.913735501113012,-0.00104866141845175,0.004,0.005,1
"Plcxd2",0.913769494365746,-0.00245386976587376,0.05,0.048,1
"Nop53",0.913780928913559,0.00459858762789261,0.027,0.026,1
"March5",0.913842862589827,-0.00874437691780361,0.14,0.144,1
"Tph2",0.913936369174858,0.00779015319509653,0.004,0.003,1
"Gm43254",0.913945319942874,0.000354030771501248,0.007,0.007,1
"Gm28376",0.913956441792653,-0.0167330374776447,0.412,0.418,1
"Amot",0.914074093358849,-0.00418391462995124,0.049,0.051,1
"Haus6",0.914099119097365,0.00668078010935827,0.06,0.059,1
"Gm12799",0.914129355656311,-0.000533876166912427,0.01,0.01,1
"9130230N09Rik",0.914212754203376,-0.00303437976337161,0.002,0.002,1
"Rasl2-9",0.91432477847719,0.00304741925159307,0.001,0.001,1
"Pld3",0.914342672279967,0.0147770226135492,0.149,0.145,1
"Cbx2",0.914417102545316,-0.000275678084915597,0.001,0.001,1
"Gm43737",0.914483500158554,-0.00153759297954799,0.005,0.006,1
"Mrps36-ps2",0.914498184423803,-0.00201359467223664,0.004,0.005,1
"Gm47375",0.914514958784225,0.0026175574135935,0.002,0.002,1
"Gm42585",0.914540874058916,0.00487363370338501,0.095,0.095,1
"Supv3l1",0.914595862231798,-0.00232483719659254,0.138,0.142,1
"Psmb2",0.914628502321478,0.00780950493011978,0.275,0.278,1
"Serf1",0.914660772098901,-0.000590963268635662,0.026,0.026,1
"Nell1os",0.914782066192527,-0.00117966402669478,0.138,0.138,1
"Gm11878",0.914841548385608,0.00319570475069556,0.001,0.001,1
"Ttk",0.914865160513103,0.00205880569654049,0.001,0.001,1
"Gm15574",0.914921949927482,-0.000420437749615518,0.003,0.003,1
"Prkce",0.914948099633599,-0.00163550006752655,0.749,0.748,1
"Cacfd1",0.914949647482325,0.00526847898236732,0.073,0.07,1
"Gm16050",0.91500358577803,-0.00534288947784807,0.017,0.018,1
"Ddx21",0.915059331809025,-0.00824702855037632,0.118,0.121,1
"Gm14022",0.915070979362325,-0.00159503402334842,0.006,0.007,1
"Pigt",0.915076991078576,-0.0087690852732745,0.064,0.066,1
"Sec24a",0.915120997212291,-0.00458245090364495,0.349,0.351,1
"4930448E22Rik",0.915165059560344,-0.00269727186548038,0.004,0.004,1
"Arid1a",0.915315182657182,0.0165310699303581,0.235,0.23,1
"AL928616.2",0.915322194714558,0.00144118962284962,0.001,0.001,1
"4632427E13Rik",0.915360451488744,-0.00842853266834098,0.402,0.406,1
"Plau",0.915465015178303,-0.000688213481248858,0.002,0.002,1
"Gm32184",0.915477369685994,0.00180222123952987,0.002,0.003,1
"Gm37012",0.915524676310334,-0.00299182280212099,0.003,0.004,1
"Gm15911",0.915535342082646,0.00194730718490604,0.001,0.001,1
"Stom",0.915537904194966,0.00217536018419497,0.01,0.009,1
"Gm44873",0.915543122620277,-0.000614012271685003,0.002,0.002,1
"Wnt9a",0.915557721419202,6.7040248302036e-05,0.005,0.004,1
"Gm48899",0.915581456794717,0.00485145387812905,0.011,0.012,1
"Sf3b3",0.915609733904295,0.00418250717089697,0.327,0.331,1
"Zeb2os",0.915621293885303,0.00101647002914369,0.026,0.025,1
"Cacng5",0.915638699805495,-0.00363841414042049,0.025,0.026,1
"Btnl7-ps",0.915681958049581,-0.00109704781596033,0.003,0.004,1
"Zfp266",0.915729829168799,0.0145755617660766,0.34,0.334,1
"4930563F08Rik",0.915863257545871,0.00347938836594688,0.021,0.022,1
"Fam53c",0.915893692009723,0.0104710084850851,0.064,0.061,1
"Clrn1",0.915923885559141,0.000832913704084351,0.026,0.026,1
"Vash2",0.915971650398995,-0.00380923035588365,0.02,0.019,1
"Zfp207",0.916010737226479,0.00176223441119361,0.298,0.302,1
"Cyp11a1",0.916157648917197,0.00421249491590043,0.007,0.006,1
"Gm6525",0.916332984435211,-0.00194005709031158,0.007,0.009,1
"Gnal",0.916346999770751,0.00935122094423946,0.459,0.454,1
"Gm7842",0.916347663268617,0.00184181712692763,0.002,0.002,1
"Gm13791",0.9163526371305,-0.0034199424286188,0.01,0.01,1
"Acy1",0.9164330308286,0.00263753739709265,0.005,0.005,1
"Fbxl12os",0.916433677843749,0.0112237027622376,0.092,0.091,1
"Trabd",0.916486866140974,0.0060798659121335,0.114,0.114,1
"Oxsm",0.916516842572091,-0.00401973150405124,0.017,0.016,1
"Evc2",0.916600755009943,0.00599045621818653,0.035,0.033,1
"Gm32950",0.916604096057884,0.00240415734672483,0.004,0.005,1
"Pcsk9",0.916612209301741,0.00187599084132243,0.001,0.001,1
"Sema3d",0.916645190051126,0.00104379525896627,0.024,0.026,1
"Opn1sw",0.916660395195233,0.00163252831064752,0.001,0.001,1
"Map2k3os",0.916771336878034,-0.00594476154584238,0.02,0.021,1
"Acacb",0.916772070214147,0.000247634336420402,0.005,0.004,1
"Gm37340",0.916836137276871,0.00907443906996197,0.078,0.074,1
"Gm43948",0.916843212089681,0.00348483226950239,0.085,0.088,1
"Alx4",0.916873705092157,-0.00322748344180242,0.004,0.005,1
"Zxdc",0.916894558939338,-0.00197232541453385,0.086,0.088,1
"Gm13828",0.916923837338117,0.00252671947632331,0.001,0.001,1
"Zscan22",0.917003743677062,-0.00257316606365271,0.114,0.118,1
"Kcnh6",0.917023996470994,0.00217277148350001,0.019,0.017,1
"Spata9",0.917133554299585,-0.0024038609092212,0.007,0.008,1
"4930452A19Rik",0.917162464917673,-0.00318732567387642,0.004,0.005,1
"Siglecf",0.917201598515681,-0.00326413841039834,0.002,0.002,1
"Pabpc1l",0.917345415173762,-0.00142519301404443,0.004,0.005,1
"Gm35021",0.917370598029,0.00261773860790927,0.004,0.005,1
"Gm13666",0.917400569161034,0.00257728555701691,0.001,0.001,1
