"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"1",9.35313395650324e-05,1.02520227145914,0.232,0.015,1
"2",0.000168646173936637,0.810837766191728,0.146,0,1
"3",0.000339293992489855,0.843643502055484,0.134,0,1
"4",0.000339293992489857,1.00938140752899,0.134,0,1
"5",0.000528134779269672,1.00165142060715,0.268,0.045,1
"6",0.00113421737312092,0.810368144621491,0.22,0.03,1
"7",0.00126624140643222,0.799849589099489,0.22,0.03,1
"8",0.00135723822116478,0.772153993837828,0.11,0,1
"9",0.00366542320368533,0.881768691194917,0.159,0.015,1
"10",0.00442698760755463,0.896983437322686,0.195,0.03,1
"11",0.00537297777302807,0.836040279643287,0.085,0,1
"12",0.00879395743007454,0.915268683044272,0.146,0.015,1
"13",0.00939235928748245,0.77704899056398,0.207,0.045,1
"14",0.00948128236672687,0.837371505923849,0.207,0.045,1
"15",0.0159535943518684,0.907593145483199,0.22,0.06,1
"16",0.0255661495042744,0.786717117507068,0.256,0.09,1
"17",0.0360611343932747,0.816933857016011,0.171,0.045,1
"18",0.0382399176417462,0.771564651361491,0.171,0.045,1
"19",0.0650914997040109,0.792563187547132,0.28,0.134,1
"20",0.217004945294269,1.03019222996727,0.122,0.045,1
"21",0.000452024957491971,-0.955446140063683,0,0.119,1
"22",0.000709890865084834,-1.04785593942588,0.012,0.179,1
"23",0.00295192867805963,-1.11891426300944,0.024,0.179,1
"24",0.00694878146156744,-0.861427518719224,0,0.075,1
"25",0.00799414578449061,-0.883356445699607,0.012,0.134,1
"26",0.012662628866546,-0.829927816270054,0.22,0.418,1
"27",0.0158215312938999,-0.90628647516817,0.159,0.328,1
"28",0.0164124103990758,-0.799525924796879,0.012,0.119,1
"29",0.019863992728738,-0.778941852721875,0.098,0.269,1
"30",0.0201639689198009,-0.861172586424245,0.159,0.284,1
"31",0.025979669198953,-0.935061527293152,0.024,0.134,1
"32",0.0291580396825648,-0.861663143152193,0.073,0.209,1
"33",0.0317783676271406,-0.774048177905969,0.146,0.284,1
"34",0.0350806673355425,-0.785258741545114,0.061,0.194,1
"35",0.0369215861227335,-0.898162706201663,0.049,0.164,1
"36",0.0376071278396183,-0.814169594202183,0.037,0.149,1
"37",0.0644990881465067,-0.778102461245761,0.012,0.09,1
"38",0.0658154325405749,-1.01804347334994,0.061,0.179,1
"39",0.0746809326888411,-0.780090044134115,0.012,0.09,1
"40",0.0841526366828173,-0.779982526385006,0.085,0.194,1
