"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Mbd2",0.0426468213489787,0.0731651758206106,0.089,0.077,1
"Uba2",0.0426736521958816,0.00229399789544732,0.067,0.062,1
"Nudt7",0.0428290707580962,0.044486189253446,0.015,0.01,1
"Slc12a5",0.0428317626036064,-0.0665488794294881,0.028,0.034,1
"Fam133b",0.0428331927136057,0.0322391139943953,0.093,0.083,1
"Stx8",0.0428354489677429,0.0539134675625659,0.107,0.095,1
"Traf3ip2",0.0428862998258179,-0.0107611515471561,0.045,0.043,1
"Clpp",0.0429008464311338,0.0371050388356229,0.078,0.069,1
"Lipa",0.0429482618861293,0.0160060439078873,0.063,0.056,1
"Gm6563",0.0429896313045054,0.0266258216313606,0.012,0.008,1
"Tmed4",0.0430367812720373,0.0301225455032096,0.041,0.034,1
"Ppic",0.0430440335349562,0.0111944731649225,0.002,0,1
"Gm20319",0.0430702865858333,-0.0169338370591554,0.029,0.028,1
"Sf3b6",0.0430710857334125,0.0452842331698025,0.098,0.088,1
"Cdan1",0.0431807523023215,-0.00394864910349468,0.042,0.039,1
"Lrfn5",0.0432282768741633,0.0210637986044177,0.049,0.044,1
"Parvb",0.0432428756735954,-0.0646958870090986,0.021,0.028,1
"Hnrnpa3",0.0432450365737637,0.00588130734637748,0.087,0.081,1
"Gm3448",0.0432671487136679,0.0319775450502949,0.081,0.073,1
"Rhoa",0.0433127150417922,-0.0281661988548302,0.108,0.109,1
"Mast2",0.0433257109810492,-0.0577762370599535,0.071,0.076,1
"Slc4a3",0.0433290748362263,0.06377080517934,0.022,0.016,1
"Itga1",0.043356516791744,0.0139590628037858,0.002,0,1
"Chd9",0.0433579236060347,-0.0347211461997909,0.187,0.191,1
"Cadm1",0.0433876832099223,-0.0253360862753871,0.275,0.276,1
"Cachd1",0.043458706203973,-0.0584101629486884,0.015,0.021,1
"Dctn4",0.0435445007869717,-0.0114108199650065,0.182,0.179,1
"Dhps",0.0435535529739413,0.0344043988222191,0.047,0.041,1
"Ppp1r21",0.0436216016855238,-0.0145606553867024,0.187,0.183,1
"Sytl5",0.0436289066499159,-0.055132505335631,0.013,0.018,1
"Tmem62",0.0436698074855999,0.0600814078013328,0.039,0.031,1
"Pus7",0.0436959785213184,-0.0601741588742261,0.031,0.036,1
"Rnf166",0.0437027684654889,-0.0583784417882025,0.016,0.021,1
"Strn",0.0437126877609591,0.0507114653455879,0.138,0.124,1
"Lrrc14",0.0437637668970364,-0.0455112032438632,0.04,0.044,1
"Alkbh7",0.0438810487900454,0.0290234042636154,0.008,0.004,1
"Dctn6",0.0439327165757967,0.0530467196540387,0.067,0.057,1
"Sdf4",0.0439531002160163,0.045832275138025,0.066,0.057,1
"Pdia6",0.0440346708730641,0.0933551756094612,0.078,0.066,1
"Eif2b1",0.0440444253336931,0.0295472060956617,0.025,0.02,1
"Mpc1",0.0440467261929399,0.045278414156938,0.174,0.159,1
"Kcnrg",0.0440748300491276,-0.0231399480028659,0.073,0.071,1
"Pds5b",0.0440908751569304,-0.038646908567566,0.102,0.105,1
"Zfp451",0.0441639920354701,0.0688961437943284,0.073,0.061,1
"Gm15772",0.0441699407167747,-0.0264860447174939,0.036,0.035,1
"Katnb1",0.0441950683889616,-0.0435257524761794,0.006,0.01,1
"Sumo1",0.0442059520583037,-0.0322019315844011,0.132,0.133,1
"1700066M21Rik",0.0442620651666263,-0.00899258312980369,0.014,0.012,1
"Pcid2",0.0443111293863496,-0.00300825730827342,0.029,0.026,1
"Gpcpd1",0.0443318331633347,0.0208989667218321,0.058,0.052,1
"Cbx1",0.0443508497364813,-0.0178340773499776,0.082,0.08,1
"Tpi1",0.0443637378885706,0.00418111262493193,0.089,0.084,1
"Cdh2",0.0443767872766306,-0.0463443683711136,0.316,0.324,1
"Daglb",0.0444524677981035,0.0347756959420276,0.029,0.023,1
"Trim8",0.0444534684917947,0.0420201277916069,0.019,0.013,1
"Gm37376",0.0444637601264678,0.0495650389523246,0.113,0.101,1
"Cfh",0.0445015420373875,0.00848705718182979,0.005,0.003,1
"Suds3",0.0445412192111809,-0.00831899704558553,0.043,0.04,1
