"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"1",0.000217616389124042,0.699109235622466,0.116,0,1
"2",0.0017997985550232,0.915164641432963,0.198,0.034,1
"3",0.00809434116070121,0.756880759997752,0.267,0.091,1
"4",0.0110885337631127,0.89707519164025,0.291,0.114,1
"5",0.0198893621894198,0.72290855463477,0.174,0.045,1
"6",0.0286808418289309,0.738396426042145,0.314,0.148,1
"7",0.0319690869356292,0.786733019658304,0.163,0.045,1
"8",0.0409480366233938,0.686177817611067,0.116,0.023,1
"9",0.0553775370322484,0.722273991019065,0.267,0.125,1
"10",0.055947269915547,0.709895376516358,0.151,0.045,1
"11",0.0649652455610879,0.733376048792302,0.128,0.034,1
"12",0.0664596237582401,0.791274349157519,0.105,0.023,1
"13",0.0701756705101086,0.707494764962288,0.105,0.023,1
"14",0.0896892925618307,0.734917035638019,0.14,0.045,1
"15",0.0918811314597736,0.777278550162696,0.116,0.034,1
"16",0.112447801924907,0.741570619040231,0.151,0.057,1
"17",0.217634841883992,0.717672926710623,0.163,0.08,1
"18",0.221816526170352,0.73217844294609,0.128,0.057,1
"19",0.364531377968362,1.09288454039829,0.047,0.011,1
"20",0.561445391440989,0.734874071318243,0.07,0.034,1
"21",4.91257237949955e-05,-0.763582615655034,0.151,0.455,1
"22",0.000128446899278014,-0.836231459996429,0,0.125,1
"23",0.000689295762591024,-0.953756824591562,0.023,0.193,1
"24",0.00132278992761079,-0.694846595823658,0,0.091,1
"25",0.0013227899276108,-0.803085477856728,0,0.091,1
"26",0.0062061877876264,-0.717395804158024,0,0.068,1
"27",0.0279273856712554,-0.861755334691725,0.023,0.125,1
"28",0.0386210106125167,-0.762443002274278,0.151,0.307,1
"29",0.045595816174878,-0.690339466092539,0.023,0.114,1
"30",0.058426439650365,-0.708341367592478,0.058,0.17,1
"31",0.0649029248624141,-0.8732576894915,0,0.034,1
"32",0.0649029248624141,-0.932805951366539,0,0.034,1
"33",0.0697497005350273,-0.849274211631117,0.035,0.125,1
"34",0.0707814884615504,-0.739084274618294,0.07,0.182,1
"35",0.0716397937596889,-0.698807833851142,0.07,0.182,1
"36",0.0721288230382623,-0.695490984535701,0.012,0.08,1
"37",0.106856742924551,-0.749493354835348,0.047,0.136,1
"38",0.260565426357451,-0.949408573346406,0.07,0.136,1
"39",0.288938968706345,-0.769865391718136,0.035,0.091,1
"40",0.339044915258424,-0.703989869007585,0.093,0.159,1
