"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Pamr1",0.000226325887205594,1.14457411178719e-05,513,2563,3.17805383034795,0.693147180559945,0,2.484906649788,12,469,558,26.3709555538877,24.1091192100845,28.684197269141,TRUE,TRUE,TRUE,FALSE,TRUE
"1700001L19Rik",0.000224215822232168,1.39694686999344e-05,449,5045,3.13549421592915,0.693147180559945,1.02608047393956e-318,2.4423470353692,11.5,408,491,23.081011781083,20.97339155163,25.2400373819861,TRUE,TRUE,TRUE,FALSE,TRUE
"Lca5",0.00021635295238042,1.28189039631711e-05,420,3358,3.13549421592915,0.693147180559945,0,2.4423470353692,11.5,380,461,21.5902560090309,19.534041151028,23.6978762384839,TRUE,TRUE,TRUE,FALSE,TRUE
"Ppil6",0.000215480071051748,6.72424760782681e-06,419,1427,3.13549421592915,0.693147180559945,0,2.4423470353692,11.5,379,460,21.5388506375808,19.4826357795779,23.6464708670338,TRUE,TRUE,TRUE,FALSE,TRUE
"Wdr78",0.000223979366106294,7.88757705697212e-06,440,2406,3.13549421592915,0.693147180559945,0,2.4423470353692,11.5,399,482,22.6183634380324,20.5107432085793,24.7773890389355,TRUE,TRUE,TRUE,FALSE,TRUE
"Capg",0.000212188889257343,6.19273579932974e-06,461,1110,3.09104245335832,0.693147180559945,0,2.39789527279837,11,419,504,23.6978762384839,21.5388506375808,25.9083072108371,TRUE,TRUE,TRUE,FALSE,TRUE
"Lrrc6",0.000198682923613986,9.39377022006881e-06,375,3231,3.04452243772342,0.693147180559945,7.25980473886219e-305,2.35137525716348,10.5,338,413,19.2770142937776,17.3750155501249,21.2304184088804,TRUE,TRUE,TRUE,FALSE,TRUE
"Vwa3a",0.00019198923105035,5.4468214716824e-06,418,1424,2.99573227355399,0.693147180559945,0,2.30258509299405,10,378,459,21.4874452661307,19.4312304081278,23.5950654955838,TRUE,TRUE,TRUE,FALSE,TRUE
"Dnah9",0.00017943084647972,5.11337116558798e-06,398,1690,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,359,438,20.4593378371293,18.4545283505764,22.5155526951322,TRUE,TRUE,TRUE,FALSE,TRUE
"Erich3",0.000176650182384615,1.42482836674675e-05,351,4405,2.94443897916644,0.693147180559945,8.89855313222923e-235,2.25129179860649,9.5,315,388,18.0432853789758,16.1926920067732,19.9452841226285,TRUE,TRUE,TRUE,FALSE,TRUE
"Hhatl",0.00018383592073986,9.20364709989184e-06,383,1749,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,345,422,19.6882572653782,17.7348531502754,21.693066751931,TRUE,TRUE,TRUE,FALSE,TRUE
"Cox6b2",0.000169505710397203,6.50592412940634e-06,394,1244,2.89037175789616,0.693147180559945,0,2.19722457733622,9,356,433,20.253716351329,18.3003122362262,22.2585258378819,TRUE,TRUE,TRUE,FALSE,TRUE
"Khk",0.000173256702397203,8.34273568183914e-06,397,1915,2.89037175789616,0.693147180559945,0,2.19722457733622,9,358,437,20.4079324656792,18.4031229791263,22.4641473236821,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccdc65",0.00016131923,6.30349362234024e-06,301,2208,2.83321334405622,0.693147180559945,8.20678261671021e-264,2.14006616349627,8.5,267,335,15.4730168064721,13.7252341771696,17.2207994357746,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam149a",0.000157306709109091,8.89910076269594e-06,317,2369,2.83321334405622,0.693147180559945,1.88932226457204e-275,2.14006616349627,8.5,283,352,16.2955027496733,14.5477201203708,18.0946907504259,TRUE,TRUE,TRUE,FALSE,TRUE
"Msx1",0.000158359462756643,1.41471087945067e-05,336,2709,2.83321334405622,0.693147180559945,5.44034614071269e-282,2.14006616349627,8.5,301,372,17.2722048072247,15.4730168064721,19.1227981794274,TRUE,TRUE,TRUE,FALSE,TRUE
"Adamts20",0.000147912777258741,8.61326295275372e-06,332,2144,2.77258872223978,0.693147180559945,4.50646657732395e-307,2.07944154167984,8,297,368,17.0665833214244,15.2673953206718,18.9171766936271,TRUE,TRUE,TRUE,FALSE,TRUE
"Nudt14",0.000148121766886713,1.11674563578534e-05,327,3075,2.77258872223978,0.693147180559945,4.38991963727072e-255,2.07944154167984,8,292,363,16.8095564641741,15.0103684634215,18.6601498363767,TRUE,TRUE,TRUE,FALSE,TRUE
"Selenbp1",0.000153822631102098,1.49693356325892e-05,339,2615,2.77258872223978,0.693147180559945,2.84035768286224e-290,2.07944154167984,8,303,376,17.4264209215749,15.5758275493723,19.3284196652277,TRUE,TRUE,TRUE,FALSE,TRUE
"Ubxn11",0.000151946435534266,6.12643519825875e-06,297,1835,2.77258872223978,0.693147180559945,5.62552570793959e-280,2.07944154167984,8,264,331,15.2673953206718,13.5710180628194,17.0151779499743,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam161a",0.000137527800316084,5.44168409872154e-06,271,1457,2.70805020110221,0.693147180559945,4.18127876547202e-270,2.01490302054226,7.5,239,304,13.9308556629699,12.2858837765676,15.6272329208224,TRUE,TRUE,TRUE,FALSE,TRUE
"Gm166",0.000137324871057343,6.11364194253139e-06,293,1609,2.70805020110221,0.693147180559945,1.73071332572162e-289,2.01490302054226,7.5,260,327,15.0617738348716,13.3653965770191,16.8095564641741,TRUE,TRUE,TRUE,FALSE,TRUE
"Scnn1a",0.000136459083391608,5.74169641240514e-06,285,1647,2.70805020110221,0.693147180559945,4.57001270361663e-276,2.01490302054226,7.5,252,319,14.650530863271,12.9541536054185,16.3983134925735,TRUE,TRUE,TRUE,FALSE,TRUE
"1700003E16Rik",0.00012533792414965,7.82280675945988e-06,272,2527,2.63905732961526,0.693147180559945,8.3960500448135e-214,1.94591014905531,7,240,305,13.98226103442,12.3372891480177,15.6786382922724,TRUE,TRUE,TRUE,FALSE,TRUE
"Abhd14b",0.0001320525006,1.03976642269753e-05,267,2366,2.63905732961526,0.693147180559945,8.87973476130213e-215,1.94591014905531,7,235,299,13.7252341771696,12.0802622907673,15.370206063572,TRUE,TRUE,TRUE,FALSE,TRUE
"Cfap69",0.000132512322334266,7.62701141804384e-06,300,2527,2.63905732961526,0.693147180559945,6.1928807935268e-247,1.94591014905531,7,267,334,15.4216114350221,13.7252341771696,17.1693940643246,TRUE,TRUE,TRUE,FALSE,TRUE
"Plcb3",0.000128124959577622,1.08280820357738e-05,266,1918,2.63905732961526,0.693147180559945,3.83484637409212e-235,1.94591014905531,7,235,298,13.6738288057196,12.0802622907673,15.3188006921219,TRUE,TRUE,TRUE,FALSE,TRUE
"Akip1",0.000120642915383217,7.97388427174798e-06,245,1676,2.56494935746154,0.693147180559945,1.02961055330056e-221,1.87180217690159,6.5,215,276,12.594316005268,11.0521548617658,14.1878825202203,TRUE,TRUE,TRUE,FALSE,TRUE
"Antxr1",0.000118481644569231,7.37631934466983e-06,217,1452,2.56494935746154,0.693147180559945,1.86085015652167e-198,1.87180217690159,6.5,189,246,11.154965604666,9.7156152040639,12.6457213767181,TRUE,TRUE,TRUE,FALSE,TRUE
"D8Ertd82e",0.00011941044425035,1.40372443391021e-05,256,4233,2.56494935746154,0.693147180559945,4.06408058869658e-145,1.87180217690159,6.5,225,288,13.1597750912188,11.5662085762666,14.8047469776212,TRUE,TRUE,TRUE,FALSE,TRUE
"Elmod2",0.000120041214777622,1.40046511116391e-05,249,3865,2.56494935746154,0.693147180559945,4.17099085182577e-147,1.87180217690159,6.5,219,280,12.7999374910683,11.2577763475661,14.3935040060206,TRUE,TRUE,TRUE,FALSE,TRUE
"Pvalb",0.00012302066873986,7.76667194679586e-06,275,2818,2.56494935746154,0.693147180559945,9.32536400741012e-206,1.87180217690159,6.5,243,308,14.1364771487702,12.4915052623679,15.8328544066227,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfaip8",0.000118146353822378,1.34528268465317e-05,247,2418,2.56494935746154,0.693147180559945,2.31456857035907e-189,1.87180217690159,6.5,217,278,12.6971267481682,11.154965604666,14.2906932631204,TRUE,TRUE,TRUE,FALSE,TRUE
