"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Itgam",0.00134935356224943,5.73683299024956e-06,1404,1228,4.91265488573605,0.693147180559945,0,4.21950770517611,68,1331,1478,132.444708579191,125.558338403777,139.425412592624,TRUE,TRUE,TRUE,FALSE,TRUE
"Lair1",0.000665311658423872,4.94992742383244e-06,690,909,4.21950770517611,0,0,4.21950770517611,68,639,742,65.090348233363,60.2793224943753,69.9957078103701,TRUE,TRUE,TRUE,FALSE,TRUE
"Rnase4",0.00129363286488141,1.20075660952852e-05,1372,2708,4.86753445045558,0.693147180559945,0,4.17438726989564,65,1300,1445,129.426025762571,122.633989425177,136.312395937985,TRUE,TRUE,TRUE,FALSE,TRUE
"Lpcat2",0.00062853438889824,4.76664751319073e-06,656,953,4.15888308335967,0,0,4.15888308335967,64,606,707,61.8829977407046,57.1663058397362,66.6940234796923,TRUE,TRUE,TRUE,FALSE,TRUE
"Mpeg1",0.0006226607755241,1.47348323256685e-06,658,284,4.14313472639153,0,0,4.14313472639153,63,608,709,62.0716654167433,57.354973515775,66.882691155731,TRUE,TRUE,TRUE,FALSE,TRUE
"Stab1",0.000609448424223412,3.33387735706774e-06,721,766,4.12713438504509,0,0,4.12713438504509,62,669,774,68.0146972119634,63.1093376349563,73.0143906269899,TRUE,TRUE,TRUE,FALSE,TRUE
"Mrc1",0.000565158953565417,9.0864017671123e-07,713,186,4.06044301054642,0,0,4.06044301054642,58,661,766,67.2600265078085,62.3546669308014,72.2597199228349,TRUE,TRUE,TRUE,FALSE,TRUE
"Pf4",0.000548986562677888,1.14780286942959e-06,691,291,4.02535169073515,0,0,4.02535169073515,56,640,743,65.1846820713824,60.3736563323947,70.0900416483895,TRUE,TRUE,TRUE,FALSE,TRUE
"Hpgd",0.00048629123110176,2.11893571582888e-06,513,717,3.91202300542815,0,0,3.91202300542815,50,469,558,48.3932589039351,44.242570031083,52.6382816148066,TRUE,TRUE,TRUE,FALSE,TRUE
"Samsn1",0.000486486222769702,1.41566709533868e-06,506,263,3.91202300542815,0,0,3.91202300542815,50,462,551,47.7329220377996,43.5822331649474,51.9779447486711,TRUE,TRUE,TRUE,FALSE,TRUE
"Tgfbr1",0.000940788012218822,1.33120804702406e-05,969,2946,4.55387689160054,0.693147180559945,0,3.8607297110406,47.5,908,1030,91.4094890407664,85.655124921585,97.1638531599477,TRUE,TRUE,TRUE,FALSE,TRUE
"Ncf1",0.000458200741851569,9.8832813144385e-07,481,216,3.85014760171006,0,0,3.85014760171006,47,439,524,45.3745760873154,41.412554890502,49.4309311221482,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptpn18",0.000415642204781944,1.85555044015152e-06,460,402,3.76120011569356,0,0,3.76120011569356,43,418,502,43.3935654889087,39.4315442920953,47.3555866857221,TRUE,TRUE,TRUE,FALSE,TRUE
"Pycard",0.000424792307276205,2.4381511121836e-06,441,479,3.76120011569356,0,0,3.76120011569356,43,400,483,41.6012225665407,37.7335352077467,45.5632437633541,TRUE,TRUE,TRUE,FALSE,TRUE
"Zfhx3",0.000850129746128539,1.42409198417736e-05,884,2692,4.45434729625351,0.693147180559945,0,3.76120011569356,43,826,943,83.3911128091202,77.9197502039969,88.9568092522628,TRUE,TRUE,TRUE,FALSE,TRUE
"Irf8",0.000412151649548584,1.97776712127451e-06,434,442,3.73766961828337,0,0,3.73766961828337,42,394,475,40.9408857004052,37.1675321796305,44.8085730591992,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptgs1",0.000780256678607499,6.81690997672905e-06,804,1584,4.36944785246702,0.693147180559945,0,3.67630067190708,39.5,749,860,75.8444057675708,70.6560446765057,81.1271006966554,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd37",0.000380497534322877,6.90288961666666e-07,406,146,3.66356164612965,0,0,3.66356164612965,39,367,446,38.2995382358629,34.6205185531076,42.0728917566376,TRUE,TRUE,TRUE,FALSE,TRUE
"Bin2",0.000367164083335884,5.84906512049911e-07,381,118,3.63758615972639,0,0,3.63758615972639,38,343,420,35.9411922853787,32.3565064406428,39.620211968134,TRUE,TRUE,TRUE,FALSE,TRUE
"Abi3",0.000362490116840092,1.24014049932264e-06,372,303,3.61091791264422,0,0,3.61091791264422,37,335,410,35.0921877432044,31.6018357364879,38.6768735879404,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccr5",0.00036321443924254,5.51200073377897e-07,363,130,3.61091791264422,0,0,3.61091791264422,37,326,401,34.2431832010301,30.7528311943136,37.8278690457661,TRUE,TRUE,TRUE,FALSE,TRUE
"Lcp1",0.00036498899448355,2.8580213130303e-06,416,739,3.61091791264422,0,0,3.61091791264422,37,377,456,39.2428766160566,35.5638569333013,43.0162301368312,TRUE,TRUE,TRUE,FALSE,TRUE
