"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Prr18",0.000227939682440198,6.97729447685257e-06,1830,1601,3.17805383034795,0.693147180559945,0,2.484906649788,12,1747,1914,23.0120800845537,21.9683627911012,24.0683722851561,TRUE,TRUE,TRUE,FALSE,TRUE
"Elovl1",0.000205045966922574,1.22349450754954e-05,1724,2158,3.09104245335832,0.693147180559945,0,2.39789527279837,11,1643,1806,21.6791399266506,20.6605724474982,22.710282312953,TRUE,TRUE,TRUE,FALSE,TRUE
"Fgfr2",0.000209059643140792,1.1405163666347e-05,1684,2358,3.09104245335832,0.693147180559945,0,2.39789527279837,11,1604,1765,21.1761436406494,20.170151068647,22.1947111198018,TRUE,TRUE,TRUE,FALSE,TRUE
"Pde8a",0.00021355528441802,6.02907865236913e-06,1705,1010,3.09104245335832,0.693147180559945,0,2.39789527279837,11,1625,1786,21.4402166908,20.4342241187977,22.4587841699524,TRUE,TRUE,TRUE,FALSE,TRUE
"Phldb1",0.000210116797495247,1.27008104085398e-05,1709,2635,3.09104245335832,0.693147180559945,0,2.39789527279837,11,1628,1790,21.4905163194001,20.4719488402478,22.5090837985525,TRUE,TRUE,TRUE,FALSE,TRUE
"Frmd8",0.000196316874408119,7.16753619438118e-06,1616,1328,3.04452243772342,0.693147180559945,0,2.35137525716348,10.5,1538,1695,20.3210499544474,19.3402071967451,21.3144676192997,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd82",0.000192038425902376,5.87930961659459e-06,1575,1077,2.99573227355399,0.693147180559945,0,2.30258509299405,10,1498,1653,19.8054787612962,18.8372109107439,20.7863215189985,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgef10",0.000179664550971089,7.65965124335911e-06,1454,1650,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1380,1529,18.2839149961426,17.3533718670405,19.2270330323948,TRUE,TRUE,TRUE,FALSE,TRUE
"Smim1",0.000182411802442772,8.17805669368505e-06,1475,1694,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1400,1551,18.5479880462933,17.6048700100411,19.5036809896955,TRUE,TRUE,TRUE,FALSE,TRUE
"Unc5b",0.000178238231710297,6.32268121144785e-06,1444,1448,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1370,1519,18.1581659246424,17.2276227955402,19.1012839608946,TRUE,TRUE,TRUE,FALSE,TRUE
"Ppfibp2",0.00016767692520792,1.1832207113787e-05,1379,1989,2.89037175789616,0.693147180559945,0,2.19722457733622,9,1307,1452,17.3407969598904,16.4354036450883,18.2587651818426,TRUE,TRUE,TRUE,FALSE,TRUE
"Gab1",0.000158476345702376,1.38547653427718e-05,1323,2280,2.83321334405622,0.693147180559945,0,2.14006616349627,8.5,1252,1395,16.6366021594888,15.7437837518367,17.5419954742909,TRUE,TRUE,TRUE,FALSE,TRUE
"Gal3st1",0.000160695186926931,8.06930892495643e-06,1339,1632,2.83321334405622,0.693147180559945,0,2.14006616349627,8.5,1268,1411,16.8378006738893,15.9449822662372,17.7431939886914,TRUE,TRUE,TRUE,FALSE,TRUE
"Cpm",0.000154940965478614,8.31180239787197e-06,1218,2316,2.77258872223978,0.693147180559945,0,2.07944154167984,8,1150,1287,15.3162369087357,14.4611432225337,16.1839055020878,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem98",0.000145054183875446,8.86347415439299e-06,1168,1606,2.77258872223978,0.693147180559945,0,2.07944154167984,8,1101,1235,14.6874915512343,13.8449727721823,15.5300103302862,TRUE,TRUE,TRUE,FALSE,TRUE
"Cdc42ep1",0.000141127946416238,1.08920325921702e-05,1115,1520,2.70805020110221,0.693147180559945,0,2.01490302054226,7.5,1050,1181,14.0210214722827,13.2036525075308,14.8509653441846,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc6a9",0.000126679684731089,1.10902715798427e-05,1045,2797,2.63905732961526,0.693147180559945,0,1.94591014905531,7,982,1109,13.1407779717807,12.3485588213288,13.9455720293825,TRUE,TRUE,TRUE,FALSE,TRUE
"1110007C09Rik",0.000117284766542376,1.42389266162626e-05,1023,2828,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,961,1086,12.86413001448,12.0844857711782,13.6563491649319,TRUE,TRUE,TRUE,FALSE,TRUE
"Fah",0.000117830034754455,1.45912174093235e-05,974,3871,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,913,1036,12.2479595641286,11.4808902279768,13.0276038074304,TRUE,TRUE,TRUE,FALSE,TRUE
