"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Edn3",0.00019419768138885,1.32513318815272e-05,1454,1908,2.99573227355399,0.693147180559945,0,2.30258509299405,10,1380,1529,23.4941714580072,22.2984570921939,24.7060441260613,TRUE,TRUE,TRUE,FALSE,TRUE
"Foxc1",0.00019110197797803,8.68757042109743e-06,1274,1231,2.99573227355399,0.693147180559945,0,2.30258509299405,10,1205,1344,20.5856770546776,19.4707542000679,21.716758211528,TRUE,TRUE,TRUE,FALSE,TRUE
"Psmb8",0.000194099649440586,5.97146308151985e-06,1352,910,2.99573227355399,0.693147180559945,0,2.30258509299405,10,1280,1425,21.8460246294538,20.6826268681219,23.0255806930263,TRUE,TRUE,TRUE,FALSE,TRUE
"Bcam",0.000176580092390267,6.89190381546388e-06,1151,1119,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1085,1218,18.598205879069,17.5317579311815,19.6808121291973,TRUE,TRUE,TRUE,FALSE,TRUE
"Gjc1",0.000177855301240255,1.05235214758131e-05,1123,1601,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1058,1189,18.1457734163288,17.095483770682,19.2122213642164,TRUE,TRUE,TRUE,FALSE,TRUE
"Nkd1",0.000183053473718875,9.57090699803247e-06,1082,1663,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1018,1147,17.4832830244593,16.4491516810532,18.5335726701061,TRUE,TRUE,TRUE,FALSE,TRUE
"Swap70",0.000176177301866289,1.05217851237257e-05,1168,1863,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,1102,1235,18.8728970171612,17.8064490692737,19.9555032672895,TRUE,TRUE,TRUE,FALSE,TRUE
"Tdrp",0.000178269805982991,7.23422599318227e-06,1024,2287,2.94443897916644,0.693147180559945,0,2.25129179860649,9.5,962,1087,16.5461014944975,15.5442867555729,17.5640745356629,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap31",0.000165459834510985,1.29453786042792e-05,1061,2518,2.89037175789616,0.693147180559945,0,2.19722457733622,9,998,1125,17.1439586774042,16.1259856362388,18.1780900208103,TRUE,TRUE,TRUE,FALSE,TRUE
"Cast",0.000170710274600992,6.19663891058257e-06,1108,1546,2.89037175789616,0.693147180559945,0,2.19722457733622,9,1043,1174,17.903398882718,16.8531092370712,18.9698468306056,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptprm",0.000174123181923695,1.11612151173564e-05,1108,2694,2.89037175789616,0.693147180559945,0,2.19722457733622,9,1043,1174,17.903398882718,16.8531092370712,18.9698468306056,TRUE,TRUE,TRUE,FALSE,TRUE
"Tgfbr2",0.00016592184411812,7.34898926128813e-06,1103,1225,2.89037175789616,0.693147180559945,0,2.19722457733622,9,1038,1169,17.8226073715144,16.7723177258676,18.889055319402,TRUE,TRUE,TRUE,FALSE,TRUE
"Xaf1",0.000168627566372549,6.09143641190037e-06,1033,1279,2.89037175789616,0.693147180559945,0,2.19722457733622,9,970,1096,16.691526214664,15.6735531734986,17.7094992558294,TRUE,TRUE,TRUE,FALSE,TRUE
"Adgre5",0.000155535586570754,6.77836394723356e-06,979,1127,2.83321334405622,0.693147180559945,0,2.14006616349627,8.5,918,1041,15.8189778936651,14.8333214569812,16.8207926325898,TRUE,TRUE,TRUE,FALSE,TRUE
"Rasgrp2",0.000158953280690763,1.40739860055914e-05,1001,2612,2.83321334405622,0.693147180559945,0,2.14006616349627,8.5,939,1063,16.174460542961,15.1726458040363,17.1762752818856,TRUE,TRUE,TRUE,FALSE,TRUE
"Dab2",0.000154285432927947,8.92048834632208e-06,1047,1413,2.77258872223978,0.693147180559945,0,2.07944154167984,8,984,1111,16.9177424460341,15.8997694048687,17.9518737894402,TRUE,TRUE,TRUE,FALSE,TRUE
"F11r",0.000153146450208599,6.32634366077932e-06,1030,749,2.77258872223978,0.693147180559945,0,2.07944154167984,8,968,1093,16.6430513079419,15.6412365690172,17.6610243491072,TRUE,TRUE,TRUE,FALSE,TRUE
"Lpar6",0.00014759002016962,8.18863343592254e-06,903,1605,2.77258872223978,0.693147180559945,0,2.07944154167984,8,845,962,14.5909469233704,13.6537653934086,15.5442867555729,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbpms",0.000150882646576896,1.17124621290426e-05,1029,1618,2.77258872223978,0.693147180559945,0,2.07944154167984,8,967,1092,16.6268930057011,15.6250782667765,17.6448660468665,TRUE,TRUE,TRUE,FALSE,TRUE
"Rhoj",0.000151380426695488,1.22211522900873e-05,1003,1937,2.77258872223978,0.693147180559945,0,2.07944154167984,8,941,1066,16.2067771474424,15.2049624085178,17.2247501886078,TRUE,TRUE,TRUE,FALSE,TRUE
"Entpd1",0.000137863446292464,9.95544864983435e-06,1019,1239,2.70805020110221,0.693147180559945,0,2.01490302054226,7.5,957,1082,16.4653099832939,15.4634952443693,17.4832830244593,TRUE,TRUE,TRUE,FALSE,TRUE
"Serpinb9",0.000135829868501772,8.07445453920419e-06,978,2691,2.70805020110221,0.693147180559945,0,2.01490302054226,7.5,917,1040,15.8028195914244,14.8171631547405,16.8046343303491,TRUE,TRUE,TRUE,FALSE,TRUE
"Slco2b1",0.000143605782380345,7.51958722747405e-06,827,812,2.70805020110221,0.693147180559945,0,2.01490302054226,7.5,771,884,13.3629159530756,12.4580510275953,14.2839391807967,TRUE,TRUE,TRUE,FALSE,TRUE
"Smco4",0.000134219161349398,9.4139697131065e-06,892,2288,2.63905732961526,0.693147180559945,0,1.94591014905531,7,834,951,14.4132055987225,13.4760240687607,15.366545430925,TRUE,TRUE,TRUE,FALSE,TRUE
"Smtn",0.000134947112581148,8.42576773651555e-06,853,1370,2.63905732961526,0.693147180559945,0,1.94591014905531,7,796,911,13.7830318113344,12.8620085836133,14.7202133412961,TRUE,TRUE,TRUE,FALSE,TRUE
"Tns2",0.000131275531240255,1.04838145487307e-05,903,1597,2.63905732961526,0.693147180559945,0,1.94591014905531,7,845,962,14.5909469233704,13.6537653934086,15.5442867555729,TRUE,TRUE,TRUE,FALSE,TRUE
"Vamp5",0.00013212303138696,7.93592952902794e-06,864,1405,2.63905732961526,0.693147180559945,0,1.94591014905531,7,807,922,13.9607731359823,13.0397499082612,14.8979546659441,TRUE,TRUE,TRUE,FALSE,TRUE
"Zak",0.000128890584179778,1.30993710622472e-05,801,2771,2.63905732961526,0.693147180559945,0,1.94591014905531,7,746,857,12.9428000948169,12.0540934715773,13.8476650202972,TRUE,TRUE,TRUE,FALSE,TRUE
"1110007C09Rik",0.000123362980493031,1.47739063146952e-05,832,3019,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,776,889,13.4437074642792,12.5388425387989,14.3647306920003,TRUE,TRUE,TRUE,FALSE,TRUE
"Alpl",0.000116713560455233,5.39723235993009e-06,858,986,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,801,916,13.863823322538,12.9428000948169,14.8010048524997,TRUE,TRUE,TRUE,FALSE,TRUE
"Cobll1",0.000121486038715804,9.25330994280432e-06,816,1814,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,760,872,13.1851746284277,12.2803097029474,14.0900395539081,TRUE,TRUE,TRUE,FALSE,TRUE
"Hbb-bs",0.00011777055697614,1.45573355041547e-05,1546,2840,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,1469,1624,24.9807352641535,23.736545991618,26.2410828389297,TRUE,TRUE,TRUE,FALSE,TRUE
"Irgm1",0.000115903257208599,7.6711879729945e-06,740,1829,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,687,794,11.957143658133,11.1007536393748,12.8296919791319,TRUE,TRUE,TRUE,FALSE,TRUE
"Nxpe4",0.000124942976562249,6.47151321964968e-06,838,1608,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,782,895,13.5406572777236,12.6357923522432,14.4616805054446,TRUE,TRUE,TRUE,FALSE,TRUE
"Pir",0.000120108744367824,8.11687196242473e-06,792,2036,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,737,848,12.7973753746504,11.9086687514108,13.7022403001308,TRUE,TRUE,TRUE,FALSE,TRUE
"Pros1",0.000121491760461611,8.47935244754471e-06,770,1319,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,716,825,12.4418927253546,11.5693444043557,13.3305993485942,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbms2",0.000118621569469643,6.45837144884419e-06,740,1497,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,687,794,11.957143658133,11.1007536393748,12.8296919791319,TRUE,TRUE,TRUE,FALSE,TRUE
"Samhd1",0.000122107976129223,1.11834131956275e-05,785,2890,2.56494935746154,0.693147180559945,0,1.87180217690159,6.5,731,840,12.6842672589654,11.8117189379665,13.572973882205,TRUE,TRUE,TRUE,FALSE,TRUE
