"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Pde3a",0.51260369778982,0.14514034271084,0.29,0.27,1
"Syp",0.512613618655921,0.0766316694707966,0.316,0.299,1
"Gm46348",0.512630109518274,0.0299585940080028,0.02,0.011,1
"A330040F15Rik",0.512634167264988,-0.00855401707800174,0.14,0.13,1
"Zfp59",0.512717509893521,-0.016282874226271,0.017,0.027,1
"Kmt2d",0.512772312680231,0.023914841310692,0.108,0.09,1
"Zfp763",0.512774409726398,0.024888412016648,0.092,0.074,1
"H1fx",0.512897083216136,0.0174135061059727,0.026,0.016,1
"Lrrc23",0.512938927351122,0.039227899236678,0.024,0.018,1
"Gm37127",0.513107613973846,-0.0293490689710309,0.015,0.025,1
"Map3k19",0.513122590124102,0.0410120515390581,0.02,0.016,1
"Mrpl24",0.513225054362139,0.00650751026465701,0.061,0.049,1
"Arl13b",0.513518014985939,0.059982530123397,0.118,0.11,1
"Mrps18c",0.513586334139456,-0.0465543452731132,0.026,0.034,1
"Bfar",0.513653885738549,0.0587679433168701,0.131,0.112,1
"Slc27a4",0.513657073747797,-0.00466465311211417,0.066,0.083,1
"Wnt2b",0.51381102545558,-0.00580942376149184,0.033,0.027,1
"A930007I19Rik",0.513840107280574,-0.0465580111944619,0.051,0.052,1
"Eloa",0.513975158071289,0.0327661313974848,0.059,0.043,1
"Gm10557",0.514053003601262,0.0256725459234691,0.048,0.034,1
"Dazap1",0.514067624564337,-0.0542168877539752,0.268,0.279,1
"4921507P07Rik",0.514130570621237,0.0302584102306993,0.028,0.018,1
"2210016L21Rik",0.514310054691547,-0.0168888614628093,0.167,0.171,1
"Litaf",0.514344671271201,-0.00617747514717143,0.085,0.079,1
"Cdip1",0.51439402300009,0.0825475188038319,0.314,0.285,1
"Lyrm7",0.514503558606706,0.0555436960400879,0.062,0.047,1
"Ubtf",0.514709522211664,-0.056037289731881,0.092,0.108,1
"Gm26648",0.514780788480634,-0.0257588945075168,0.013,0.022,1
"Kcnq4",0.514874502555973,-0.0474509303714196,0.176,0.175,1
"Lmnb1",0.515142813777119,-0.0713861830571452,0.127,0.151,1
"Arpin",0.51515780976568,-0.0069755162661915,0.042,0.034,1
"Egln1",0.515185540092675,-0.0152838530654551,0.125,0.119,1
"Frmd6",0.515248593233348,-0.0500324670668055,0.057,0.072,1
"Zfp638",0.515338731329139,-0.0697071647337002,0.489,0.519,1
"Hdhd5",0.515461770191895,-0.0572594069657538,0.112,0.126,1
"2810404M03Rik",0.515475870690794,-0.0265735416755461,0.017,0.027,1
"Ip6k1",0.515562660749525,0.0553341139241727,0.142,0.117,1
"Gm49970",0.515639308598582,-0.0356369649787339,0.015,0.018,1
"Tmcc2",0.515662210700162,-0.000471294352157564,0.062,0.054,1
"Gm13710",0.515664742745473,0.0319860626300212,0.02,0.011,1
"Crk",0.515737796324407,0.031577389535107,0.226,0.204,1
"Cdkn1b",0.515746474385026,0.0244024558447668,0.029,0.036,1
